id,prompt,model_x,model_y,winner,left,right
1261,11,12,34,right,StarCoderChat Alpha (16B),Guanaco (65B)
1262,11,85,12,left,Jurassic 2 Light,StarCoderChat Alpha (16B)
1263,11,12,86,right,StarCoderChat Alpha (16B),Jurassic 2 Mid
1264,11,12,87,right,StarCoderChat Alpha (16B),Jurassic 2 Ultra
1265,11,12,23,right,StarCoderChat Alpha (16B),Koala (13B)
1266,11,16,12,left,LLaMA-2-Chat (13B),StarCoderChat Alpha (16B)
1267,11,12,17,right,StarCoderChat Alpha (16B),LLaMA-2-Chat (70B)
1268,11,12,15,right,StarCoderChat Alpha (16B),LLaMA-2-Chat (7B)
1269,11,12,91,left,StarCoderChat Alpha (16B),Luminous Base
1270,11,12,93,right,StarCoderChat Alpha (16B),Luminous Base Control
1271,11,90,12,right,Luminous Extended,StarCoderChat Alpha (16B)
1272,11,12,92,right,StarCoderChat Alpha (16B),Luminous Extended Control
1273,11,12,89,right,StarCoderChat Alpha (16B),Luminous Supreme Control
1274,11,12,28,right,StarCoderChat Alpha (16B),MPT-Chat (30B)
1275,11,12,96,right,StarCoderChat Alpha (16B),Mythalion 13B
1276,11,12,13,left,StarCoderChat Alpha (16B),Open-Assistant StableLM SFT-7 (7B)
1277,11,12,94,right,StarCoderChat Alpha (16B),PaLM 2 Bison
1278,11,95,12,left,PaLM 2 Bison (Code Chat),StarCoderChat Alpha (16B)
1279,11,12,10,right,StarCoderChat Alpha (16B),Platypus-2 Instruct (70B)
1280,11,2,12,left,Pythia-Chat-Base (7B),StarCoderChat Alpha (16B)
1281,11,6,12,left,Qwen-Chat (7B),StarCoderChat Alpha (16B)
1282,11,99,12,left,ReMM SLERP L2 13B,StarCoderChat Alpha (16B)
1283,11,12,1,right,StarCoderChat Alpha (16B),RedPajama-INCITE Chat (3B)
1284,11,12,3,right,StarCoderChat Alpha (16B),RedPajama-INCITE Chat (7B)
1285,11,97,9,left,Airoboros L2 70B,Dolly v2 (12B)
1286,11,9,5,right,Dolly v2 (12B),Chronos Hermes (13B)
1287,11,83,9,left,Claude Instant v1,Dolly v2 (12B)
1288,11,9,101,right,Dolly v2 (12B),Claude v1
1289,11,9,100,right,Dolly v2 (12B),Claude v1.2
1290,11,84,9,left,Claude v2,Dolly v2 (12B)
1291,11,19,9,left,Code Llama Instruct (13B),Dolly v2 (12B)
1292,11,9,20,right,Dolly v2 (12B),Code Llama Instruct (34B)
1293,11,18,9,left,Code Llama Instruct (7B),Dolly v2 (12B)
1294,11,29,14,tie,Alpaca (7B),Open-Assistant Pythia SFT-4 (12B)
1295,11,14,19,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (13B)
1296,11,20,14,left,Code Llama Instruct (34B),Open-Assistant Pythia SFT-4 (12B)
1297,11,19,7,right,Code Llama Instruct (13B),Dolly v2 (3B)
1298,11,7,20,right,Dolly v2 (3B),Code Llama Instruct (34B)
1299,11,19,33,right,Code Llama Instruct (13B),Guanaco (33B)
1300,11,33,20,right,Guanaco (33B),Code Llama Instruct (34B)
1301,11,19,22,right,Code Llama Instruct (13B),LLaMA 2 SFT v10 (70B)
1302,11,20,22,right,Code Llama Instruct (34B),LLaMA 2 SFT v10 (70B)
1303,11,88,19,right,Luminous Supreme,Code Llama Instruct (13B)
1304,11,20,88,right,Code Llama Instruct (34B),Luminous Supreme
1305,11,19,27,right,Code Llama Instruct (13B),MPT-Chat (7B)
1306,11,20,27,right,Code Llama Instruct (34B),MPT-Chat (7B)
1307,11,11,19,left,MythoMax-L2 (13B),Code Llama Instruct (13B)
1308,11,20,11,left,Code Llama Instruct (34B),MythoMax-L2 (13B)
1309,11,8,9,left,Dolly v2 (7B),Dolly v2 (12B)
1310,11,9,31,right,Dolly v2 (12B),Falcon Instruct (40B)
1311,11,30,9,left,Falcon Instruct (7B),Dolly v2 (12B)
1312,11,9,81,right,Dolly v2 (12B),GPT 3.5 Turbo
1313,11,9,82,right,Dolly v2 (12B),GPT 3.5 Turbo (16k)
1314,11,80,9,left,GPT 4,Dolly v2 (12B)
1315,11,4,9,left,GPT-NeoXT-Chat-Base (20B),Dolly v2 (12B)
1316,11,32,9,left,Guanaco (13B),Dolly v2 (12B)
1317,11,9,34,right,Dolly v2 (12B),Guanaco (65B)
1318,11,85,9,left,Jurassic 2 Light,Dolly v2 (12B)
1319,11,9,86,right,Dolly v2 (12B),Jurassic 2 Mid
1320,11,9,87,right,Dolly v2 (12B),Jurassic 2 Ultra
1321,11,9,23,right,Dolly v2 (12B),Koala (13B)
1322,11,16,9,left,LLaMA-2-Chat (13B),Dolly v2 (12B)
1323,11,9,17,tie,Dolly v2 (12B),LLaMA-2-Chat (70B)
1324,11,9,15,right,Dolly v2 (12B),LLaMA-2-Chat (7B)
1325,11,91,9,tie,Luminous Base,Dolly v2 (12B)
1326,11,93,9,left,Luminous Base Control,Dolly v2 (12B)
1327,11,9,90,tie,Dolly v2 (12B),Luminous Extended
1328,11,9,92,right,Dolly v2 (12B),Luminous Extended Control
1329,11,9,89,right,Dolly v2 (12B),Luminous Supreme Control
1330,11,28,9,left,MPT-Chat (30B),Dolly v2 (12B)
1331,11,9,96,right,Dolly v2 (12B),Mythalion 13B
1332,11,13,9,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (12B)
1333,11,9,94,right,Dolly v2 (12B),PaLM 2 Bison
1334,11,9,95,right,Dolly v2 (12B),PaLM 2 Bison (Code Chat)
1335,11,10,9,left,Platypus-2 Instruct (70B),Dolly v2 (12B)
1336,11,9,2,right,Dolly v2 (12B),Pythia-Chat-Base (7B)
1337,11,9,6,right,Dolly v2 (12B),Qwen-Chat (7B)
1338,11,99,9,left,ReMM SLERP L2 13B,Dolly v2 (12B)
1339,11,1,9,left,RedPajama-INCITE Chat (3B),Dolly v2 (12B)
1340,11,9,3,right,Dolly v2 (12B),RedPajama-INCITE Chat (7B)
1341,11,25,9,left,Vicuna v1.3 (13B),Dolly v2 (12B)
1342,11,12,25,right,StarCoderChat Alpha (16B),Vicuna v1.3 (13B)
1343,11,9,24,tie,Dolly v2 (12B),Vicuna v1.3 (7B)
1344,11,12,24,right,StarCoderChat Alpha (16B),Vicuna v1.3 (7B)
1345,11,26,9,right,Vicuna v1.5 (13B),Dolly v2 (12B)
1346,11,12,26,right,StarCoderChat Alpha (16B),Vicuna v1.5 (13B)
1347,11,9,21,tie,Dolly v2 (12B),Vicuna-FastChat-T5 (3B)
1348,11,21,12,right,Vicuna-FastChat-T5 (3B),StarCoderChat Alpha (16B)
1349,11,9,75,right,Dolly v2 (12B),command
1350,11,12,75,right,StarCoderChat Alpha (16B),command
1351,11,98,75,right,Weaver 12k,command
1352,11,76,9,left,command-light,Dolly v2 (12B)
1353,11,12,76,right,StarCoderChat Alpha (16B),command-light
1354,11,76,98,left,command-light,Weaver 12k
1355,11,79,9,left,command-nightly,Dolly v2 (12B)
1356,11,79,12,left,command-nightly,StarCoderChat Alpha (16B)
1357,11,98,79,right,Weaver 12k,command-nightly
1358,9,98,97,right,Weaver 12k,Airoboros L2 70B
1359,9,98,29,right,Weaver 12k,Alpaca (7B)
1360,9,5,98,left,Chronos Hermes (13B),Weaver 12k
1361,9,83,98,left,Claude Instant v1,Weaver 12k
1362,9,101,98,left,Claude v1,Weaver 12k
1363,9,98,100,right,Weaver 12k,Claude v1.2
1364,9,98,84,right,Weaver 12k,Claude v2
1365,9,19,98,left,Code Llama Instruct (13B),Weaver 12k
1366,9,98,20,right,Weaver 12k,Code Llama Instruct (34B)
1367,9,98,18,right,Weaver 12k,Code Llama Instruct (7B)
1368,9,98,9,right,Weaver 12k,Dolly v2 (12B)
1369,9,98,7,right,Weaver 12k,Dolly v2 (3B)
1370,9,98,8,right,Weaver 12k,Dolly v2 (7B)
1371,9,98,31,right,Weaver 12k,Falcon Instruct (40B)
1372,9,98,30,right,Weaver 12k,Falcon Instruct (7B)
1373,9,98,81,right,Weaver 12k,GPT 3.5 Turbo
1374,9,82,98,left,GPT 3.5 Turbo (16k),Weaver 12k
1375,9,80,98,left,GPT 4,Weaver 12k
1376,9,4,98,left,GPT-NeoXT-Chat-Base (20B),Weaver 12k
1377,9,32,98,right,Guanaco (13B),Weaver 12k
1378,9,98,33,right,Weaver 12k,Guanaco (33B)
1379,9,34,98,left,Guanaco (65B),Weaver 12k
1380,9,85,98,left,Jurassic 2 Light,Weaver 12k
1381,9,98,86,right,Weaver 12k,Jurassic 2 Mid
1382,9,87,98,left,Jurassic 2 Ultra,Weaver 12k
1383,9,23,98,right,Koala (13B),Weaver 12k
1384,9,98,22,right,Weaver 12k,LLaMA 2 SFT v10 (70B)
1385,9,16,98,right,LLaMA-2-Chat (13B),Weaver 12k
1386,9,17,98,left,LLaMA-2-Chat (70B),Weaver 12k
1387,9,98,15,right,Weaver 12k,LLaMA-2-Chat (7B)
1388,9,91,98,right,Luminous Base,Weaver 12k
1389,9,93,98,left,Luminous Base Control,Weaver 12k
1390,9,90,98,right,Luminous Extended,Weaver 12k
1391,9,92,98,left,Luminous Extended Control,Weaver 12k
1392,9,88,98,right,Luminous Supreme,Weaver 12k
1393,9,89,98,left,Luminous Supreme Control,Weaver 12k
1394,9,28,98,left,MPT-Chat (30B),Weaver 12k
1395,9,98,27,right,Weaver 12k,MPT-Chat (7B)
1396,9,98,96,right,Weaver 12k,Mythalion 13B
1397,9,98,11,right,Weaver 12k,MythoMax-L2 (13B)
1398,9,98,14,left,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
1399,9,98,13,right,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
1400,9,98,94,right,Weaver 12k,PaLM 2 Bison
1401,9,98,95,right,Weaver 12k,PaLM 2 Bison (Code Chat)
1402,9,10,98,left,Platypus-2 Instruct (70B),Weaver 12k
1403,9,98,2,right,Weaver 12k,Pythia-Chat-Base (7B)
1404,9,6,98,left,Qwen-Chat (7B),Weaver 12k
1405,9,98,99,right,Weaver 12k,ReMM SLERP L2 13B
1406,9,98,1,right,Weaver 12k,RedPajama-INCITE Chat (3B)
1407,9,98,3,left,Weaver 12k,RedPajama-INCITE Chat (7B)
1408,9,98,12,right,Weaver 12k,StarCoderChat Alpha (16B)
1409,9,25,98,left,Vicuna v1.3 (13B),Weaver 12k
1410,9,24,98,right,Vicuna v1.3 (7B),Weaver 12k
1411,9,26,98,right,Vicuna v1.5 (13B),Weaver 12k
1412,9,98,21,right,Weaver 12k,Vicuna-FastChat-T5 (3B)
1413,9,97,14,left,Airoboros L2 70B,Open-Assistant Pythia SFT-4 (12B)
1414,9,29,14,left,Alpaca (7B),Open-Assistant Pythia SFT-4 (12B)
1415,9,5,14,left,Chronos Hermes (13B),Open-Assistant Pythia SFT-4 (12B)
1416,9,83,14,left,Claude Instant v1,Open-Assistant Pythia SFT-4 (12B)
1417,9,14,101,right,Open-Assistant Pythia SFT-4 (12B),Claude v1
1418,9,14,84,right,Open-Assistant Pythia SFT-4 (12B),Claude v2
1419,9,14,19,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (13B)
1420,9,14,20,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (34B)
1421,9,14,18,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (7B)
1422,9,14,7,right,Open-Assistant Pythia SFT-4 (12B),Dolly v2 (3B)
1423,9,8,14,left,Dolly v2 (7B),Open-Assistant Pythia SFT-4 (12B)
1424,9,14,31,right,Open-Assistant Pythia SFT-4 (12B),Falcon Instruct (40B)
1425,9,30,14,left,Falcon Instruct (7B),Open-Assistant Pythia SFT-4 (12B)
1426,9,81,14,left,GPT 3.5 Turbo,Open-Assistant Pythia SFT-4 (12B)
1427,9,82,14,left,GPT 3.5 Turbo (16k),Open-Assistant Pythia SFT-4 (12B)
1428,9,14,80,right,Open-Assistant Pythia SFT-4 (12B),GPT 4
1429,9,14,4,right,Open-Assistant Pythia SFT-4 (12B),GPT-NeoXT-Chat-Base (20B)
1430,9,32,14,left,Guanaco (13B),Open-Assistant Pythia SFT-4 (12B)
1431,9,14,33,right,Open-Assistant Pythia SFT-4 (12B),Guanaco (33B)
1432,9,34,14,left,Guanaco (65B),Open-Assistant Pythia SFT-4 (12B)
1433,9,14,85,right,Open-Assistant Pythia SFT-4 (12B),Jurassic 2 Light
1434,9,86,14,left,Jurassic 2 Mid,Open-Assistant Pythia SFT-4 (12B)
1435,9,14,87,right,Open-Assistant Pythia SFT-4 (12B),Jurassic 2 Ultra
1436,9,23,14,right,Koala (13B),Open-Assistant Pythia SFT-4 (12B)
1437,9,22,14,left,LLaMA 2 SFT v10 (70B),Open-Assistant Pythia SFT-4 (12B)
1438,9,14,16,right,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (13B)
1439,9,17,14,left,LLaMA-2-Chat (70B),Open-Assistant Pythia SFT-4 (12B)
1440,9,14,15,right,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (7B)
1441,9,93,14,left,Luminous Base Control,Open-Assistant Pythia SFT-4 (12B)
1442,9,14,92,right,Open-Assistant Pythia SFT-4 (12B),Luminous Extended Control
1443,9,89,14,left,Luminous Supreme Control,Open-Assistant Pythia SFT-4 (12B)
1444,9,28,14,left,MPT-Chat (30B),Open-Assistant Pythia SFT-4 (12B)
1445,9,27,14,left,MPT-Chat (7B),Open-Assistant Pythia SFT-4 (12B)
1446,9,96,14,left,Mythalion 13B,Open-Assistant Pythia SFT-4 (12B)
1447,9,11,14,left,MythoMax-L2 (13B),Open-Assistant Pythia SFT-4 (12B)
1448,9,90,97,right,Luminous Extended,Airoboros L2 70B
1449,9,90,29,right,Luminous Extended,Alpaca (7B)
1450,9,5,90,left,Chronos Hermes (13B),Luminous Extended
1451,9,90,83,right,Luminous Extended,Claude Instant v1
1452,9,101,90,left,Claude v1,Luminous Extended
1453,9,90,84,right,Luminous Extended,Claude v2
1454,9,19,90,left,Code Llama Instruct (13B),Luminous Extended
1455,9,90,20,right,Luminous Extended,Code Llama Instruct (34B)
1456,9,90,18,right,Luminous Extended,Code Llama Instruct (7B)
1457,9,7,90,left,Dolly v2 (3B),Luminous Extended
1458,9,8,90,left,Dolly v2 (7B),Luminous Extended
1459,9,31,90,left,Falcon Instruct (40B),Luminous Extended
1460,9,90,30,right,Luminous Extended,Falcon Instruct (7B)
1461,9,81,90,left,GPT 3.5 Turbo,Luminous Extended
1462,9,82,90,left,GPT 3.5 Turbo (16k),Luminous Extended
1463,9,90,80,right,Luminous Extended,GPT 4
1464,9,90,4,right,Luminous Extended,GPT-NeoXT-Chat-Base (20B)
1465,9,32,90,left,Guanaco (13B),Luminous Extended
1466,9,90,33,right,Luminous Extended,Guanaco (33B)
1467,9,34,90,left,Guanaco (65B),Luminous Extended
1468,9,90,85,right,Luminous Extended,Jurassic 2 Light
1469,9,90,86,right,Luminous Extended,Jurassic 2 Mid
1470,9,90,87,right,Luminous Extended,Jurassic 2 Ultra
1471,9,90,23,right,Luminous Extended,Koala (13B)
1472,9,90,22,right,Luminous Extended,LLaMA 2 SFT v10 (70B)
1473,9,90,16,right,Luminous Extended,LLaMA-2-Chat (13B)
1474,9,90,17,right,Luminous Extended,LLaMA-2-Chat (70B)
1475,9,15,90,left,LLaMA-2-Chat (7B),Luminous Extended
1476,9,93,90,left,Luminous Base Control,Luminous Extended
1477,9,20,100,right,Code Llama Instruct (34B),Claude v1.2
1478,9,100,21,left,Claude v1.2,Vicuna-FastChat-T5 (3B)
1479,9,9,21,right,Dolly v2 (12B),Vicuna-FastChat-T5 (3B)
1480,9,91,21,right,Luminous Base,Vicuna-FastChat-T5 (3B)
1481,9,21,90,left,Vicuna-FastChat-T5 (3B),Luminous Extended
1482,9,21,88,left,Vicuna-FastChat-T5 (3B),Luminous Supreme
1483,9,21,14,left,Vicuna-FastChat-T5 (3B),Open-Assistant Pythia SFT-4 (12B)
1484,9,9,20,right,Dolly v2 (12B),Code Llama Instruct (34B)
1485,9,20,91,right,Code Llama Instruct (34B),Luminous Base
1486,9,20,88,left,Code Llama Instruct (34B),Luminous Supreme
1487,9,20,12,right,Code Llama Instruct (34B),StarCoderChat Alpha (16B)
1488,9,12,14,left,StarCoderChat Alpha (16B),Open-Assistant Pythia SFT-4 (12B)
1489,9,92,9,left,Luminous Extended Control,Dolly v2 (12B)
1490,9,90,89,right,Luminous Extended,Luminous Supreme Control
1491,9,90,28,right,Luminous Extended,MPT-Chat (30B)
1492,9,90,27,right,Luminous Extended,MPT-Chat (7B)
1493,9,96,90,left,Mythalion 13B,Luminous Extended
1494,9,11,90,left,MythoMax-L2 (13B),Luminous Extended
1495,9,90,13,right,Luminous Extended,Open-Assistant StableLM SFT-7 (7B)
1496,9,14,13,right,Open-Assistant Pythia SFT-4 (12B),Open-Assistant StableLM SFT-7 (7B)
1497,9,94,90,left,PaLM 2 Bison,Luminous Extended
1498,9,14,94,right,Open-Assistant Pythia SFT-4 (12B),PaLM 2 Bison
1499,9,90,95,right,Luminous Extended,PaLM 2 Bison (Code Chat)
1500,9,95,14,left,PaLM 2 Bison (Code Chat),Open-Assistant Pythia SFT-4 (12B)
1501,9,10,90,left,Platypus-2 Instruct (70B),Luminous Extended
1502,9,14,10,right,Open-Assistant Pythia SFT-4 (12B),Platypus-2 Instruct (70B)
1503,9,2,90,left,Pythia-Chat-Base (7B),Luminous Extended
1504,9,14,2,right,Open-Assistant Pythia SFT-4 (12B),Pythia-Chat-Base (7B)
1505,9,90,6,right,Luminous Extended,Qwen-Chat (7B)
1506,9,14,6,right,Open-Assistant Pythia SFT-4 (12B),Qwen-Chat (7B)
1507,9,90,99,right,Luminous Extended,ReMM SLERP L2 13B
1508,9,99,14,left,ReMM SLERP L2 13B,Open-Assistant Pythia SFT-4 (12B)
1509,9,1,90,left,RedPajama-INCITE Chat (3B),Luminous Extended
1510,9,14,1,right,Open-Assistant Pythia SFT-4 (12B),RedPajama-INCITE Chat (3B)
1511,9,90,3,left,Luminous Extended,RedPajama-INCITE Chat (7B)
1512,9,14,3,right,Open-Assistant Pythia SFT-4 (12B),RedPajama-INCITE Chat (7B)
1513,9,25,90,left,Vicuna v1.3 (13B),Luminous Extended
1514,9,14,25,right,Open-Assistant Pythia SFT-4 (12B),Vicuna v1.3 (13B)
1515,9,90,24,right,Luminous Extended,Vicuna v1.3 (7B)
1516,9,14,24,right,Open-Assistant Pythia SFT-4 (12B),Vicuna v1.3 (7B)
1517,9,90,26,right,Luminous Extended,Vicuna v1.5 (13B)
1518,9,14,26,right,Open-Assistant Pythia SFT-4 (12B),Vicuna v1.5 (13B)
1519,9,90,75,right,Luminous Extended,command
1520,9,14,75,right,Open-Assistant Pythia SFT-4 (12B),command
1521,9,75,98,left,command,Weaver 12k
1522,9,90,76,right,Luminous Extended,command-light
1523,9,14,76,right,Open-Assistant Pythia SFT-4 (12B),command-light
1524,9,76,98,left,command-light,Weaver 12k
1525,9,90,79,right,Luminous Extended,command-nightly
1526,9,79,14,left,command-nightly,Open-Assistant Pythia SFT-4 (12B)
1527,9,98,79,right,Weaver 12k,command-nightly
1528,16,98,97,right,Weaver 12k,Airoboros L2 70B
1529,16,98,29,left,Weaver 12k,Alpaca (7B)
1530,16,5,98,left,Chronos Hermes (13B),Weaver 12k
1531,16,83,98,left,Claude Instant v1,Weaver 12k
1532,16,98,101,right,Weaver 12k,Claude v1
1533,16,98,100,right,Weaver 12k,Claude v1.2
1534,16,84,98,left,Claude v2,Weaver 12k
1535,16,19,98,right,Code Llama Instruct (13B),Weaver 12k
1536,16,20,98,right,Code Llama Instruct (34B),Weaver 12k
1537,16,18,98,right,Code Llama Instruct (7B),Weaver 12k
1538,16,98,9,left,Weaver 12k,Dolly v2 (12B)
1539,16,7,98,right,Dolly v2 (3B),Weaver 12k
1540,16,8,98,right,Dolly v2 (7B),Weaver 12k
1541,16,31,98,left,Falcon Instruct (40B),Weaver 12k
1542,16,98,30,left,Weaver 12k,Falcon Instruct (7B)
1543,16,81,98,left,GPT 3.5 Turbo,Weaver 12k
1544,16,98,82,right,Weaver 12k,GPT 3.5 Turbo (16k)
1545,16,98,80,right,Weaver 12k,GPT 4
1546,16,4,98,left,GPT-NeoXT-Chat-Base (20B),Weaver 12k
1547,16,32,98,left,Guanaco (13B),Weaver 12k
1548,16,33,98,left,Guanaco (33B),Weaver 12k
1549,16,98,85,left,Weaver 12k,Jurassic 2 Light
1550,16,86,98,left,Jurassic 2 Mid,Weaver 12k
1551,16,98,87,right,Weaver 12k,Jurassic 2 Ultra
1552,16,98,23,left,Weaver 12k,Koala (13B)
1553,16,22,98,left,LLaMA 2 SFT v10 (70B),Weaver 12k
1554,16,98,16,right,Weaver 12k,LLaMA-2-Chat (13B)
1555,16,88,98,right,Luminous Supreme,Weaver 12k
1556,16,98,89,left,Weaver 12k,Luminous Supreme Control
1557,16,28,98,right,MPT-Chat (30B),Weaver 12k
1558,16,98,27,left,Weaver 12k,MPT-Chat (7B)
1559,16,98,96,right,Weaver 12k,Mythalion 13B
1560,16,98,11,right,Weaver 12k,MythoMax-L2 (13B)
1561,16,14,98,right,Open-Assistant Pythia SFT-4 (12B),Weaver 12k
1562,16,98,13,left,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
1563,16,98,94,left,Weaver 12k,PaLM 2 Bison
1564,16,98,95,right,Weaver 12k,PaLM 2 Bison (Code Chat)
1565,16,98,10,right,Weaver 12k,Platypus-2 Instruct (70B)
1566,16,2,98,right,Pythia-Chat-Base (7B),Weaver 12k
1567,16,98,6,right,Weaver 12k,Qwen-Chat (7B)
1568,16,98,99,right,Weaver 12k,ReMM SLERP L2 13B
1569,16,98,1,right,Weaver 12k,RedPajama-INCITE Chat (3B)
1570,16,98,3,left,Weaver 12k,RedPajama-INCITE Chat (7B)
1571,16,98,12,left,Weaver 12k,StarCoderChat Alpha (16B)
1572,16,25,98,right,Vicuna v1.3 (13B),Weaver 12k
1573,16,98,24,left,Weaver 12k,Vicuna v1.3 (7B)
1574,16,98,26,left,Weaver 12k,Vicuna v1.5 (13B)
1575,16,21,98,right,Vicuna-FastChat-T5 (3B),Weaver 12k
1576,16,75,97,left,command,Airoboros L2 70B
1577,16,75,29,left,command,Alpaca (7B)
1578,16,75,5,left,command,Chronos Hermes (13B)
1579,16,75,83,left,command,Claude Instant v1
1580,16,101,75,left,Claude v1,command
1581,16,100,75,left,Claude v1.2,command
1582,16,84,75,right,Claude v2,command
1583,16,75,19,left,command,Code Llama Instruct (13B)
1584,16,20,75,right,Code Llama Instruct (34B),command
1585,16,75,18,left,command,Code Llama Instruct (7B)
1586,16,9,75,right,Dolly v2 (12B),command
1587,16,75,7,right,command,Dolly v2 (3B)
1588,16,8,75,right,Dolly v2 (7B),command
1589,16,75,31,left,command,Falcon Instruct (40B)
1590,16,30,75,right,Falcon Instruct (7B),command
1591,16,81,75,left,GPT 3.5 Turbo,command
1592,16,82,75,left,GPT 3.5 Turbo (16k),command
1593,16,80,75,left,GPT 4,command
1594,16,75,4,left,command,GPT-NeoXT-Chat-Base (20B)
1595,16,75,33,left,command,Guanaco (33B)
1596,16,85,75,right,Jurassic 2 Light,command
1597,16,75,86,left,command,Jurassic 2 Mid
1598,16,75,87,left,command,Jurassic 2 Ultra
1599,16,23,75,right,Koala (13B),command
1600,16,75,89,right,command,Luminous Supreme Control
1601,16,75,27,left,command,MPT-Chat (7B)
1602,16,75,96,left,command,Mythalion 13B
1603,16,11,75,left,MythoMax-L2 (13B),command
1604,16,75,14,left,command,Open-Assistant Pythia SFT-4 (12B)
1605,16,13,75,right,Open-Assistant StableLM SFT-7 (7B),command
1606,16,75,94,left,command,PaLM 2 Bison
1607,16,95,75,right,PaLM 2 Bison (Code Chat),command
1608,16,75,10,left,command,Platypus-2 Instruct (70B)
1609,16,75,2,left,command,Pythia-Chat-Base (7B)
1610,16,6,75,right,Qwen-Chat (7B),command
1611,16,75,99,left,command,ReMM SLERP L2 13B
1612,16,1,75,right,RedPajama-INCITE Chat (3B),command
1613,16,3,75,right,RedPajama-INCITE Chat (7B),command
1614,16,75,25,left,command,Vicuna v1.3 (13B)
1615,16,24,75,right,Vicuna v1.3 (7B),command
1616,16,26,75,right,Vicuna v1.5 (13B),command
1617,16,75,21,left,command,Vicuna-FastChat-T5 (3B)
1618,16,97,15,right,Airoboros L2 70B,LLaMA-2-Chat (7B)
1619,16,29,15,right,Alpaca (7B),LLaMA-2-Chat (7B)
1620,16,5,15,right,Chronos Hermes (13B),LLaMA-2-Chat (7B)
1621,16,15,83,left,LLaMA-2-Chat (7B),Claude Instant v1
1622,16,101,15,right,Claude v1,LLaMA-2-Chat (7B)
1623,16,15,100,left,LLaMA-2-Chat (7B),Claude v1.2
1624,16,84,15,right,Claude v2,LLaMA-2-Chat (7B)
1625,16,15,19,left,LLaMA-2-Chat (7B),Code Llama Instruct (13B)
1626,16,20,15,right,Code Llama Instruct (34B),LLaMA-2-Chat (7B)
1627,16,18,15,right,Code Llama Instruct (7B),LLaMA-2-Chat (7B)
1628,16,9,15,right,Dolly v2 (12B),LLaMA-2-Chat (7B)
1629,16,15,7,left,LLaMA-2-Chat (7B),Dolly v2 (3B)
1630,16,8,15,right,Dolly v2 (7B),LLaMA-2-Chat (7B)
1631,16,15,31,left,LLaMA-2-Chat (7B),Falcon Instruct (40B)
1632,16,30,15,right,Falcon Instruct (7B),LLaMA-2-Chat (7B)
1633,16,81,15,right,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
1634,16,15,82,left,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
1635,16,80,15,right,GPT 4,LLaMA-2-Chat (7B)
1636,16,15,4,left,LLaMA-2-Chat (7B),GPT-NeoXT-Chat-Base (20B)
1637,16,85,15,right,Jurassic 2 Light,LLaMA-2-Chat (7B)
1638,16,86,15,right,Jurassic 2 Mid,LLaMA-2-Chat (7B)
1639,16,87,15,right,Jurassic 2 Ultra,LLaMA-2-Chat (7B)
1640,16,15,23,left,LLaMA-2-Chat (7B),Koala (13B)
1641,16,32,18,left,Guanaco (13B),Code Llama Instruct (7B)
1642,16,7,32,right,Dolly v2 (3B),Guanaco (13B)
1643,16,18,33,right,Code Llama Instruct (7B),Guanaco (33B)
1644,16,18,34,right,Code Llama Instruct (7B),Guanaco (65B)
1645,16,7,34,right,Dolly v2 (3B),Guanaco (65B)
1646,16,34,8,left,Guanaco (65B),Dolly v2 (7B)
1647,16,22,18,left,LLaMA 2 SFT v10 (70B),Code Llama Instruct (7B)
1648,16,22,7,left,LLaMA 2 SFT v10 (70B),Dolly v2 (3B)
1649,16,18,16,right,Code Llama Instruct (7B),LLaMA-2-Chat (13B)
1650,16,16,7,left,LLaMA-2-Chat (13B),Dolly v2 (3B)
1651,16,17,18,left,LLaMA-2-Chat (70B),Code Llama Instruct (7B)
1652,16,17,7,left,LLaMA-2-Chat (70B),Dolly v2 (3B)
1653,16,8,17,right,Dolly v2 (7B),LLaMA-2-Chat (70B)
1654,16,88,18,right,Luminous Supreme,Code Llama Instruct (7B)
1655,16,7,88,right,Dolly v2 (3B),Luminous Supreme
1656,16,28,18,right,MPT-Chat (30B),Code Llama Instruct (7B)
1657,16,7,28,right,Dolly v2 (3B),MPT-Chat (30B)
1658,16,18,12,right,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
1659,16,12,7,right,StarCoderChat Alpha (16B),Dolly v2 (3B)
1660,16,18,79,right,Code Llama Instruct (7B),command-nightly
1661,16,7,79,right,Dolly v2 (3B),command-nightly
1662,16,79,98,left,command-nightly,Weaver 12k
1663,16,89,15,right,Luminous Supreme Control,LLaMA-2-Chat (7B)
1664,16,15,27,left,LLaMA-2-Chat (7B),MPT-Chat (7B)
1665,16,96,15,right,Mythalion 13B,LLaMA-2-Chat (7B)
